File Path,Language,Project,# Throws,Avg. Max. Generic Throws,Avg. Max. Throws Kitchen Sink,Max. Generic Throws,Max. Throws Kitchen Sink
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/ValidatingSchemaQuery.java,Java,cassandra,4,0.5,0,2,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/ThriftCounterGetter.java,Java,cassandra,2,0.5,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/ThriftInserter.java,Java,cassandra,2,0.5,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/ThriftReader.java,Java,cassandra,2,0.5,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/CqlOperation.java,Java,cassandra,12,0.083333333,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/ThriftCounterAdder.java,Java,cassandra,2,0.5,0,1,0
/home/pavan/Downloads/cassandra/examples/hadoop_cql3_word_count/src/WordCount.java,Java,cassandra,30,0.125,0.875,2,14
/home/pavan/Downloads/cassandra/examples/hadoop_cql3_word_count/src/WordCountCounters.java,Java,cassandra,22,0.166666667,0.833333333,2,10
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cache/AutoSavingCache.java,Java,cassandra,5,0,0,0,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/settings/SettingsLog.java,Java,cassandra,1,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/SyncUtil.java,Java,cassandra,4,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/io/sstable/SSTableSimpleUnsortedWriter.java,Java,cassandra,5,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/streaming/StreamManager.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/tools/AbstractJmxClient.java,Java,cassandra,6,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/service/ClientState.java,Java,cassandra,26,0,0.444444444,0,8
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/DropTableStatement.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/UseStatement.java,Java,cassandra,5,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/DropViewStatement.java,Java,cassandra,8,0,1,0,4
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/io/sstable/CQLSSTableWriter.java,Java,cassandra,26,0,0.857142857,0,12
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/CQL3Type.java,Java,cassandra,15,0,0.153846154,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/ErrorCollector.java,Java,cassandra,1,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/PropertyDefinitions.java,Java,cassandra,10,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/thrift/ThriftConversion.java,Java,cassandra,26,0,0.857142857,0,12
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/FrozenType.java,Java,cassandra,6,0,0.5,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/TypeParser.java,Java,cassandra,38,0,0.727272727,0,16
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/TupleType.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/ColumnToCollectionType.java,Java,cassandra,6,0,0.5,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/ReversedType.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/AbstractType.java,Java,cassandra,10,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/ListType.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/DynamicCompositeType.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/UserType.java,Java,cassandra,6,0,0.5,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/SetType.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/MapType.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/marshal/CompositeType.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/io/sstable/StressCQLSSTableWriter.java,Java,cassandra,26,0,0.857142857,0,12
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/auth/jmx/AuthorizationProxy.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/lifecycle/LogAwareFileLister.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/gms/FailureDetector.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/gms/FailureDetectorMBean.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/SystemKeyspace.java,Java,cassandra,3,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/compaction/CompactionHistoryTabularData.java,Java,cassandra,1,0,0,0,0
