File Path,Language,Project,# Throws,Avg. Max. Generic Throws,Avg. Max. Throws Kitchen Sink,Max. Generic Throws,Max. Throws Kitchen Sink
cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogReader.java,Java,Cassandra,13,0,0.181818182,0,2
cassandra/src/java/org/apache/cassandra/db/DefinitionsUpdateVerbHandler.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/DateTieredCompactionStrategy.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/SizeTieredCompactionStrategy.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/TimeWindowCompactionStrategyOptions.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/DateTieredCompactionStrategyOptions.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/SizeTieredCompactionStrategyOptions.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/TimeWindowCompactionStrategy.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/AbstractCompactionStrategy.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/locator/PropertyFileSnitch.java,Java,Cassandra,4,0,0,0,0
cassandra/src/java/org/apache/cassandra/locator/SimpleStrategy.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/locator/LocalStrategy.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/locator/Ec2MultiRegionSnitch.java,Java,Cassandra,4,0,1,0,2
cassandra/src/java/org/apache/cassandra/locator/AbstractReplicationStrategy.java,Java,Cassandra,6,0,0,0,0
cassandra/src/java/org/apache/cassandra/locator/Ec2Snitch.java,Java,Cassandra,8,0,1,0,4
